nohup: 忽略输入
Dataset
sheet has 5097 rows
====================test  ======================
[1147, 2294, 3441, 4588, 5735, 6882, 8029, 9176, 10323, 11470, 12617, 13764, 14911, 16058, 17205]
./jobs/iter_4588.pth 0 pa = 0.962, cpa0=0.495, cpa1=1.000, mpa=0.747, mIoU=0.727, FWIoU=0.925, discore=0.417, BWdiscore=0.980
./jobs/iter_4588.pth 100 pa = 0.964, cpa0=0.174, cpa1=1.000, mpa=0.587, mIoU=0.569, FWIoU=0.929, discore=0.338, BWdiscore=0.981
./jobs/iter_4588.pth 200 pa = 0.992, cpa0=0.137, cpa1=1.000, mpa=0.569, mIoU=0.564, FWIoU=0.984, discore=0.419, BWdiscore=0.996
./jobs/iter_4588.pth 300 pa = 0.966, cpa0=0.702, cpa1=0.979, mpa=0.841, mIoU=0.727, FWIoU=0.943, discore=0.577, BWdiscore=0.982
./jobs/iter_4588.pth 400 pa = 0.965, cpa0=0.000, cpa1=0.978, mpa=0.489, mIoU=0.482, FWIoU=0.951, discore=0.726, BWdiscore=0.982
./jobs/iter_4588.pth 500 pa = 0.971, cpa0=0.301, cpa1=0.997, mpa=0.649, mIoU=0.626, FWIoU=0.944, discore=0.445, BWdiscore=0.985
./jobs/iter_4588.pth 600 pa = 0.992, cpa0=0.049, cpa1=0.999, mpa=0.524, mIoU=0.516, FWIoU=0.985, discore=0.454, BWdiscore=0.996
./jobs/iter_4588.pth 700 pa = 0.988, cpa0=0.768, cpa1=0.999, mpa=0.884, mIoU=0.872, FWIoU=0.976, discore=0.427, BWdiscore=0.994
./jobs/iter_4588.pth 800 pa = 0.994, cpa0=0.499, cpa1=0.999, mpa=0.749, mIoU=0.712, FWIoU=0.989, discore=0.414, BWdiscore=0.997
./jobs/iter_4588.pth 900 pa = 0.969, cpa0=0.253, cpa1=0.998, mpa=0.626, mIoU=0.606, FWIoU=0.939, discore=0.366, BWdiscore=0.984
./jobs/iter_4588.pth 1000 pa = 0.987, cpa0=0.464, cpa1=0.998, mpa=0.731, mIoU=0.706, FWIoU=0.976, discore=0.434, BWdiscore=0.993
./jobs/iter_4588.pth 1100 pa = 0.960, cpa0=0.391, cpa1=1.000, mpa=0.695, mIoU=0.675, FWIoU=0.922, discore=0.730, BWdiscore=0.979
./jobs/iter_4588.pth 1200 pa = 0.976, cpa0=0.692, cpa1=0.979, mpa=0.835, mIoU=0.623, FWIoU=0.966, discore=0.559, BWdiscore=0.988
./jobs/iter_4588.pth 1300 pa = 0.958, cpa0=0.412, cpa1=1.000, mpa=0.706, mIoU=0.684, FWIoU=0.918, discore=0.345, BWdiscore=0.978
./jobs/iter_4588.pth 1400 pa = 0.994, cpa0=0.596, cpa1=1.000, mpa=0.798, mIoU=0.795, FWIoU=0.988, discore=0.400, BWdiscore=0.997
./jobs/iter_4588.pth 1500 pa = 0.979, cpa0=0.633, cpa1=1.000, mpa=0.817, mIoU=0.806, FWIoU=0.959, discore=0.425, BWdiscore=0.989
./jobs/iter_4588.pth 1600 pa = 0.994, cpa0=0.674, cpa1=0.996, mpa=0.835, mIoU=0.732, FWIoU=0.989, discore=0.663, BWdiscore=0.997
./jobs/iter_4588.pth 1700 pa = 0.996, cpa0=0.505, cpa1=0.999, mpa=0.752, mIoU=0.704, FWIoU=0.993, discore=0.407, BWdiscore=0.998
./jobs/iter_4588.pth 1800 pa = 0.994, cpa0=0.373, cpa1=1.000, mpa=0.687, mIoU=0.684, FWIoU=0.988, discore=0.445, BWdiscore=0.997
./jobs/iter_4588.pth 1900 pa = 0.997, cpa0=0.380, cpa1=1.000, mpa=0.690, mIoU=0.689, FWIoU=0.993, discore=0.424, BWdiscore=0.998
./jobs/iter_4588.pth 2000 pa = 0.996, cpa0=0.550, cpa1=1.000, mpa=0.775, mIoU=0.773, FWIoU=0.992, discore=0.455, BWdiscore=0.998
./jobs/iter_4588.pth 2100 pa = 0.996, cpa0=0.195, cpa1=1.000, mpa=0.598, mIoU=0.595, FWIoU=0.991, discore=0.419, BWdiscore=0.998
./jobs/iter_4588.pth 2200 pa = 0.980, cpa0=0.293, cpa1=1.000, mpa=0.647, mIoU=0.636, FWIoU=0.960, discore=0.427, BWdiscore=0.990
./jobs/iter_4588.pth 2300 pa = 0.992, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.496, FWIoU=0.983, discore=0.378, BWdiscore=0.996
./jobs/iter_4588.pth 2400 pa = 0.994, cpa0=0.000, cpa1=0.999, mpa=0.500, mIoU=0.497, FWIoU=0.989, discore=0.461, BWdiscore=0.997
./jobs/iter_4588.pth 2500 pa = 0.992, cpa0=0.880, cpa1=0.993, mpa=0.936, mIoU=0.759, FWIoU=0.987, discore=0.455, BWdiscore=0.996
./jobs/iter_4588.pth 2600 pa = 0.994, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.497, FWIoU=0.989, discore=0.411, BWdiscore=0.997
./jobs/iter_4588.pth 2700 pa = 0.987, cpa0=0.456, cpa1=1.000, mpa=0.728, mIoU=0.722, FWIoU=0.975, discore=0.472, BWdiscore=0.994
./jobs/iter_4588.pth 2800 pa = 0.995, cpa0=0.321, cpa1=1.000, mpa=0.660, mIoU=0.658, FWIoU=0.990, discore=0.430, BWdiscore=0.998
./jobs/iter_4588.pth 2900 pa = 0.994, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.497, FWIoU=0.989, discore=0.413, BWdiscore=0.997
./jobs/iter_4588.pth 3000 pa = 0.992, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.496, FWIoU=0.984, discore=0.398, BWdiscore=0.996
./jobs/iter_4588.pth 3100 pa = 0.987, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.494, FWIoU=0.974, discore=0.386, BWdiscore=0.994
./jobs/iter_4588.pth 3200 pa = 0.992, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.496, FWIoU=0.984, discore=0.409, BWdiscore=0.996
./jobs/iter_4588.pth 3300 pa = 0.971, cpa0=0.552, cpa1=1.000, mpa=0.776, mIoU=0.761, FWIoU=0.943, discore=0.393, BWdiscore=0.985
./jobs/iter_4588.pth 3400 pa = 0.990, cpa0=0.251, cpa1=1.000, mpa=0.626, mIoU=0.621, FWIoU=0.980, discore=0.694, BWdiscore=0.995
./jobs/iter_4588.pth 3500 pa = 0.980, cpa0=0.645, cpa1=1.000, mpa=0.823, mIoU=0.812, FWIoU=0.960, discore=0.413, BWdiscore=0.989
./jobs/iter_4588.pth 3600 pa = 0.988, cpa0=0.121, cpa1=0.998, mpa=0.559, mIoU=0.546, FWIoU=0.978, discore=0.408, BWdiscore=0.994
./jobs/iter_4588.pth 3700 pa = 0.933, cpa0=0.173, cpa1=1.000, mpa=0.586, mIoU=0.552, FWIoU=0.870, discore=0.422, BWdiscore=0.965
./jobs/iter_4588.pth 3800 pa = 0.979, cpa0=0.460, cpa1=1.000, mpa=0.730, mIoU=0.719, FWIoU=0.958, discore=0.447, BWdiscore=0.989
./jobs/iter_4588.pth 3900 pa = 0.993, cpa0=0.712, cpa1=0.995, mpa=0.854, mIoU=0.740, FWIoU=0.988, discore=0.479, BWdiscore=0.996
./jobs/iter_4588.pth 4000 pa = 0.993, cpa0=0.159, cpa1=1.000, mpa=0.580, mIoU=0.576, FWIoU=0.986, discore=0.379, BWdiscore=0.997
./jobs/iter_4588.pth 4100 pa = 0.990, cpa0=0.497, cpa1=1.000, mpa=0.748, mIoU=0.743, FWIoU=0.980, discore=0.449, BWdiscore=0.995
./jobs/iter_4588.pth 4200 pa = 0.992, cpa0=0.122, cpa1=1.000, mpa=0.561, mIoU=0.557, FWIoU=0.984, discore=0.421, BWdiscore=0.996
./jobs/iter_4588.pth 4300 pa = 0.994, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.497, FWIoU=0.988, discore=0.379, BWdiscore=0.997
./jobs/iter_4588.pth 4400 pa = 0.996, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.498, FWIoU=0.992, discore=0.383, BWdiscore=0.998
./jobs/iter_4588.pth 4500 pa = 0.988, cpa0=0.065, cpa1=1.000, mpa=0.533, mIoU=0.527, FWIoU=0.976, discore=0.393, BWdiscore=0.994
./jobs/iter_4588.pth 4600 pa = 0.991, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.495, FWIoU=0.981, discore=0.306, BWdiscore=0.995
./jobs/iter_4588.pth 4700 pa = 0.992, cpa0=0.061, cpa1=1.000, mpa=0.530, mIoU=0.526, FWIoU=0.983, discore=0.349, BWdiscore=0.996
./jobs/iter_4588.pth 4800 pa = 0.976, cpa0=0.451, cpa1=1.000, mpa=0.725, mIoU=0.713, FWIoU=0.952, discore=0.385, BWdiscore=0.988
./jobs/iter_4588.pth 4900 pa = 0.993, cpa0=0.096, cpa1=1.000, mpa=0.548, mIoU=0.544, FWIoU=0.986, discore=0.387, BWdiscore=0.996
./jobs/iter_4588.pth 5000 pa = 0.993, cpa0=0.000, cpa1=0.999, mpa=0.499, mIoU=0.497, FWIoU=0.988, discore=0.403, BWdiscore=0.997
./jobs/iter_5735.pth
./jobs/iter_5735.pth 0 pa = 0.967, cpa0=0.562, cpa1=1.000, mpa=0.781, mIoU=0.764, FWIoU=0.934, discore=0.560, BWdiscore=0.982
./jobs/iter_5735.pth 100 pa = 0.979, cpa0=0.517, cpa1=1.000, mpa=0.759, mIoU=0.748, FWIoU=0.958, discore=0.535, BWdiscore=0.989
./jobs/iter_5735.pth 200 pa = 0.993, cpa0=0.198, cpa1=1.000, mpa=0.599, mIoU=0.595, FWIoU=0.985, discore=0.516, BWdiscore=0.996
./jobs/iter_5735.pth 300 pa = 0.987, cpa0=0.801, cpa1=0.996, mpa=0.899, mIoU=0.865, FWIoU=0.975, discore=0.583, BWdiscore=0.993
./jobs/iter_5735.pth 400 pa = 0.921, cpa0=0.000, cpa1=0.934, mpa=0.467, mIoU=0.460, FWIoU=0.908, discore=0.758, BWdiscore=0.959
./jobs/iter_5735.pth 500 pa = 0.984, cpa0=0.687, cpa1=0.996, mpa=0.842, mIoU=0.804, FWIoU=0.970, discore=0.588, BWdiscore=0.992
./jobs/iter_5735.pth 600 pa = 0.995, cpa0=0.308, cpa1=1.000, mpa=0.654, mIoU=0.652, FWIoU=0.990, discore=0.569, BWdiscore=0.998
./jobs/iter_5735.pth 700 pa = 0.988, cpa0=0.976, cpa1=0.989, mpa=0.983, mIoU=0.894, FWIoU=0.979, discore=0.584, BWdiscore=0.994
./jobs/iter_5735.pth 800 pa = 0.997, cpa0=0.811, cpa1=0.999, mpa=0.905, mIoU=0.858, FWIoU=0.995, discore=0.630, BWdiscore=0.999
./jobs/iter_5735.pth 900 pa = 0.985, cpa0=0.629, cpa1=1.000, mpa=0.814, mIoU=0.806, FWIoU=0.971, discore=0.549, BWdiscore=0.992
./jobs/iter_5735.pth 1000 pa = 0.991, cpa0=0.744, cpa1=0.997, mpa=0.870, mIoU=0.815, FWIoU=0.984, discore=0.842, BWdiscore=0.996
./jobs/iter_5735.pth 1100 pa = 0.982, cpa0=0.735, cpa1=0.999, mpa=0.867, mIoU=0.855, FWIoU=0.965, discore=0.539, BWdiscore=0.990
./jobs/iter_5735.pth 1200 pa = 0.996, cpa0=0.679, cpa1=1.000, mpa=0.840, mIoU=0.836, FWIoU=0.992, discore=0.579, BWdiscore=0.998
./jobs/iter_5735.pth 1300 pa = 0.985, cpa0=0.825, cpa1=0.997, mpa=0.911, mIoU=0.889, FWIoU=0.970, discore=0.593, BWdiscore=0.992
./jobs/iter_5735.pth 1400 pa = 0.997, cpa0=0.820, cpa1=0.999, mpa=0.909, mIoU=0.892, FWIoU=0.994, discore=0.556, BWdiscore=0.998
./jobs/iter_5735.pth 1500 pa = 0.987, cpa0=0.805, cpa1=0.998, mpa=0.902, mIoU=0.885, FWIoU=0.975, discore=0.600, BWdiscore=0.993
./jobs/iter_5735.pth 1600 pa = 0.998, cpa0=0.887, cpa1=0.999, mpa=0.943, mIoU=0.906, FWIoU=0.997, discore=0.592, BWdiscore=0.999
./jobs/iter_5735.pth 1700 pa = 0.984, cpa0=0.614, cpa1=0.986, mpa=0.800, mIoU=0.574, FWIoU=0.980, discore=0.516, BWdiscore=0.992
./jobs/iter_5735.pth 1800 pa = 0.996, cpa0=0.557, cpa1=1.000, mpa=0.779, mIoU=0.776, FWIoU=0.991, discore=0.550, BWdiscore=0.998
./jobs/iter_5735.pth 1900 pa = 0.997, cpa0=0.483, cpa1=1.000, mpa=0.741, mIoU=0.740, FWIoU=0.994, discore=0.553, BWdiscore=0.999
./jobs/iter_5735.pth 2000 pa = 0.999, cpa0=0.888, cpa1=1.000, mpa=0.944, mIoU=0.919, FWIoU=0.997, discore=0.599, BWdiscore=0.999
./jobs/iter_5735.pth 2100 pa = 0.997, cpa0=0.439, cpa1=1.000, mpa=0.720, mIoU=0.718, FWIoU=0.994, discore=0.584, BWdiscore=0.998
./jobs/iter_5735.pth 2200 pa = 0.993, cpa0=0.841, cpa1=0.997, mpa=0.919, mIoU=0.880, FWIoU=0.986, discore=0.585, BWdiscore=0.996
./jobs/iter_5735.pth 2300 pa = 0.993, cpa0=0.114, cpa1=1.000, mpa=0.557, mIoU=0.553, FWIoU=0.985, discore=0.515, BWdiscore=0.996
./jobs/iter_5735.pth 2400 pa = 0.989, cpa0=0.229, cpa1=0.993, mpa=0.611, mIoU=0.544, FWIoU=0.985, discore=0.529, BWdiscore=0.995
./jobs/iter_5735.pth 2500 pa = 0.995, cpa0=0.904, cpa1=0.996, mpa=0.950, mIoU=0.828, FWIoU=0.992, discore=0.591, BWdiscore=0.998
./jobs/iter_5735.pth 2600 pa = 0.994, cpa0=0.000, cpa1=0.999, mpa=0.500, mIoU=0.497, FWIoU=0.989, discore=0.484, BWdiscore=0.997
./jobs/iter_5735.pth 2700 pa = 0.992, cpa0=0.653, cpa1=1.000, mpa=0.826, mIoU=0.819, FWIoU=0.984, discore=0.608, BWdiscore=0.996
./jobs/iter_5735.pth 2800 pa = 0.999, cpa0=0.819, cpa1=1.000, mpa=0.909, mIoU=0.906, FWIoU=0.997, discore=0.555, BWdiscore=0.999
./jobs/iter_5735.pth 2900 pa = 0.994, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.497, FWIoU=0.989, discore=0.455, BWdiscore=0.997
./jobs/iter_5735.pth 3000 pa = 0.992, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.496, FWIoU=0.984, discore=0.476, BWdiscore=0.996
./jobs/iter_5735.pth 3100 pa = 0.987, cpa0=0.006, cpa1=1.000, mpa=0.503, mIoU=0.497, FWIoU=0.975, discore=0.494, BWdiscore=0.994
./jobs/iter_5735.pth 3200 pa = 0.994, cpa0=0.342, cpa1=1.000, mpa=0.671, mIoU=0.659, FWIoU=0.989, discore=0.546, BWdiscore=0.997
./jobs/iter_5735.pth 3300 pa = 0.981, cpa0=0.718, cpa1=0.999, mpa=0.859, mIoU=0.845, FWIoU=0.963, discore=0.565, BWdiscore=0.990
./jobs/iter_5735.pth 3400 pa = 0.994, cpa0=0.518, cpa1=1.000, mpa=0.759, mIoU=0.756, FWIoU=0.987, discore=0.592, BWdiscore=0.997
./jobs/iter_5735.pth 3500 pa = 0.988, cpa0=0.853, cpa1=0.997, mpa=0.925, mIoU=0.897, FWIoU=0.977, discore=0.577, BWdiscore=0.994
./jobs/iter_5735.pth 3600 pa = 0.957, cpa0=0.045, cpa1=0.967, mpa=0.506, mIoU=0.484, FWIoU=0.946, discore=0.731, BWdiscore=0.978
./jobs/iter_5735.pth 3700 pa = 0.967, cpa0=0.600, cpa1=0.999, mpa=0.800, mIoU=0.780, FWIoU=0.935, discore=0.554, BWdiscore=0.982
./jobs/iter_5735.pth 3800 pa = 0.993, cpa0=0.850, cpa1=0.999, mpa=0.924, mIoU=0.909, FWIoU=0.986, discore=0.597, BWdiscore=0.996
./jobs/iter_5735.pth 3900 pa = 0.987, cpa0=0.932, cpa1=0.987, mpa=0.959, mIoU=0.698, FWIoU=0.981, discore=0.629, BWdiscore=0.993
./jobs/iter_5735.pth 4000 pa = 0.996, cpa0=0.565, cpa1=1.000, mpa=0.782, mIoU=0.781, FWIoU=0.993, discore=0.540, BWdiscore=0.998
./jobs/iter_5735.pth 4100 pa = 0.994, cpa0=0.709, cpa1=1.000, mpa=0.854, mIoU=0.850, FWIoU=0.988, discore=0.600, BWdiscore=0.997
./jobs/iter_5735.pth 4200 pa = 0.998, cpa0=0.761, cpa1=1.000, mpa=0.881, mIoU=0.875, FWIoU=0.996, discore=0.578, BWdiscore=0.999
./jobs/iter_5735.pth 4300 pa = 0.994, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.497, FWIoU=0.988, discore=0.506, BWdiscore=0.997
./jobs/iter_5735.pth 4400 pa = 0.996, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.498, FWIoU=0.992, discore=0.419, BWdiscore=0.998
./jobs/iter_5735.pth 4500 pa = 0.993, cpa0=0.619, cpa1=0.998, mpa=0.808, mIoU=0.764, FWIoU=0.987, discore=0.602, BWdiscore=0.996
./jobs/iter_5735.pth 4600 pa = 0.997, cpa0=0.650, cpa1=1.000, mpa=0.825, mIoU=0.823, FWIoU=0.994, discore=0.513, BWdiscore=0.998
./jobs/iter_5735.pth 4700 pa = 0.998, cpa0=0.790, cpa1=1.000, mpa=0.895, mIoU=0.888, FWIoU=0.996, discore=0.565, BWdiscore=0.999
./jobs/iter_5735.pth 4800 pa = 0.991, cpa0=0.816, cpa1=0.999, mpa=0.907, mIoU=0.894, FWIoU=0.982, discore=0.561, BWdiscore=0.995
./jobs/iter_5735.pth 4900 pa = 0.997, cpa0=0.654, cpa1=1.000, mpa=0.827, mIoU=0.809, FWIoU=0.994, discore=0.515, BWdiscore=0.998
./jobs/iter_5735.pth 5000 pa = 0.993, cpa0=0.000, cpa1=0.998, mpa=0.499, mIoU=0.496, FWIoU=0.988, discore=0.527, BWdiscore=0.996
./jobs/iter_6882.pth
./jobs/iter_6882.pth 0 pa = 0.975, cpa0=0.680, cpa1=0.999, mpa=0.839, mIoU=0.823, FWIoU=0.951, discore=0.708, BWdiscore=0.987
./jobs/iter_6882.pth 100 pa = 0.989, cpa0=0.774, cpa1=0.999, mpa=0.886, mIoU=0.874, FWIoU=0.979, discore=0.668, BWdiscore=0.994
./jobs/iter_6882.pth 200 pa = 0.991, cpa0=0.079, cpa1=1.000, mpa=0.539, mIoU=0.535, FWIoU=0.983, discore=0.592, BWdiscore=0.996
./jobs/iter_6882.pth 300 pa = 0.986, cpa0=0.864, cpa1=0.991, mpa=0.928, mIoU=0.860, FWIoU=0.973, discore=0.733, BWdiscore=0.992
./jobs/iter_6882.pth 400 pa = 0.986, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.493, FWIoU=0.972, discore=0.809, BWdiscore=0.993
./jobs/iter_6882.pth 500 pa = 0.992, cpa0=0.840, cpa1=0.998, mpa=0.919, mIoU=0.895, FWIoU=0.984, discore=0.709, BWdiscore=0.996
./jobs/iter_6882.pth 600 pa = 0.998, cpa0=0.840, cpa1=0.999, mpa=0.920, mIoU=0.884, FWIoU=0.997, discore=0.649, BWdiscore=0.999
./jobs/iter_6882.pth 700 pa = 0.985, cpa0=0.996, cpa1=0.984, mpa=0.990, mIoU=0.873, FWIoU=0.974, discore=0.725, BWdiscore=0.992
./jobs/iter_6882.pth 800 pa = 0.999, cpa0=0.906, cpa1=1.000, mpa=0.953, mIoU=0.934, FWIoU=0.998, discore=0.906, BWdiscore=0.999
./jobs/iter_6882.pth 900 pa = 0.988, cpa0=0.847, cpa1=0.994, mpa=0.921, mIoU=0.864, FWIoU=0.978, discore=0.691, BWdiscore=0.994
./jobs/iter_6882.pth 1000 pa = 0.993, cpa0=0.718, cpa1=0.999, mpa=0.858, mIoU=0.838, FWIoU=0.987, discore=0.717, BWdiscore=0.997
./jobs/iter_6882.pth 1100 pa = 0.993, cpa0=0.937, cpa1=0.996, mpa=0.967, mIoU=0.942, FWIoU=0.986, discore=0.707, BWdiscore=0.996
./jobs/iter_6882.pth 1200 pa = 0.997, cpa0=0.836, cpa1=0.999, mpa=0.918, mIoU=0.881, FWIoU=0.994, discore=0.733, BWdiscore=0.998
./jobs/iter_6882.pth 1300 pa = 0.988, cpa0=0.908, cpa1=0.995, mpa=0.951, mIoU=0.919, FWIoU=0.978, discore=0.720, BWdiscore=0.994
./jobs/iter_6882.pth 1400 pa = 0.998, cpa0=0.902, cpa1=1.000, mpa=0.951, mIoU=0.944, FWIoU=0.997, discore=0.722, BWdiscore=0.999
./jobs/iter_6882.pth 1500 pa = 0.993, cpa0=0.931, cpa1=0.997, mpa=0.964, mIoU=0.939, FWIoU=0.987, discore=0.738, BWdiscore=0.996
./jobs/iter_6882.pth 1600 pa = 0.998, cpa0=0.858, cpa1=0.999, mpa=0.929, mIoU=0.884, FWIoU=0.996, discore=0.708, BWdiscore=0.999
./jobs/iter_6882.pth 1700 pa = 0.960, cpa0=0.793, cpa1=0.961, mpa=0.877, mIoU=0.525, FWIoU=0.956, discore=0.693, BWdiscore=0.980
./jobs/iter_6882.pth 1800 pa = 0.999, cpa0=0.964, cpa1=0.999, mpa=0.982, mIoU=0.946, FWIoU=0.998, discore=0.739, BWdiscore=0.999
./jobs/iter_6882.pth 1900 pa = 0.981, cpa0=0.000, cpa1=0.987, mpa=0.493, mIoU=0.491, FWIoU=0.976, discore=0.765, BWdiscore=0.991
./jobs/iter_6882.pth 2000 pa = 0.997, cpa0=0.936, cpa1=0.998, mpa=0.967, mIoU=0.869, FWIoU=0.995, discore=0.723, BWdiscore=0.999
./jobs/iter_6882.pth 2100 pa = 0.998, cpa0=0.595, cpa1=1.000, mpa=0.798, mIoU=0.792, FWIoU=0.995, discore=0.651, BWdiscore=0.999
./jobs/iter_6882.pth 2200 pa = 0.986, cpa0=0.883, cpa1=0.989, mpa=0.936, mIoU=0.813, FWIoU=0.976, discore=0.698, BWdiscore=0.993
./jobs/iter_6882.pth 2300 pa = 0.995, cpa0=0.448, cpa1=1.000, mpa=0.724, mIoU=0.716, FWIoU=0.990, discore=0.658, BWdiscore=0.998
./jobs/iter_6882.pth 2400 pa = 0.995, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.497, FWIoU=0.990, discore=0.824, BWdiscore=0.997
./jobs/iter_6882.pth 2500 pa = 0.997, cpa0=0.703, cpa1=1.000, mpa=0.851, mIoU=0.835, FWIoU=0.993, discore=0.712, BWdiscore=0.998
./jobs/iter_6882.pth 2600 pa = 0.995, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.497, FWIoU=0.990, discore=0.496, BWdiscore=0.997
./jobs/iter_6882.pth 2700 pa = 0.992, cpa0=0.749, cpa1=0.997, mpa=0.873, mIoU=0.833, FWIoU=0.984, discore=0.722, BWdiscore=0.996
./jobs/iter_6882.pth 2800 pa = 0.999, cpa0=0.955, cpa1=0.999, mpa=0.977, mIoU=0.928, FWIoU=0.998, discore=0.700, BWdiscore=0.999
./jobs/iter_6882.pth 2900 pa = 0.994, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.497, FWIoU=0.989, discore=0.569, BWdiscore=0.997
./jobs/iter_6882.pth 3000 pa = 0.992, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.496, FWIoU=0.984, discore=0.488, BWdiscore=0.996
./jobs/iter_6882.pth 3100 pa = 0.993, cpa0=0.470, cpa1=1.000, mpa=0.735, mIoU=0.730, FWIoU=0.986, discore=0.634, BWdiscore=0.997
./jobs/iter_6882.pth 3200 pa = 0.989, cpa0=0.326, cpa1=0.995, mpa=0.660, mIoU=0.593, FWIoU=0.983, discore=0.761, BWdiscore=0.995
./jobs/iter_6882.pth 3300 pa = 0.991, cpa0=0.923, cpa1=0.996, mpa=0.960, mIoU=0.931, FWIoU=0.983, discore=0.715, BWdiscore=0.995
./jobs/iter_6882.pth 3400 pa = 0.996, cpa0=0.671, cpa1=1.000, mpa=0.836, mIoU=0.834, FWIoU=0.991, discore=0.901, BWdiscore=0.998
./jobs/iter_6882.pth 3500 pa = 0.993, cpa0=0.923, cpa1=0.997, mpa=0.960, mIoU=0.936, FWIoU=0.986, discore=0.745, BWdiscore=0.996
./jobs/iter_6882.pth 3600 pa = 0.991, cpa0=0.265, cpa1=1.000, mpa=0.632, mIoU=0.624, FWIoU=0.983, discore=0.678, BWdiscore=0.996
./jobs/iter_6882.pth 3700 pa = 0.977, cpa0=0.751, cpa1=0.997, mpa=0.874, mIoU=0.852, FWIoU=0.956, discore=0.695, BWdiscore=0.988
./jobs/iter_6882.pth 3800 pa = 0.992, cpa0=0.893, cpa1=0.996, mpa=0.944, mIoU=0.901, FWIoU=0.984, discore=0.683, BWdiscore=0.996
./jobs/iter_6882.pth 3900 pa = 0.997, cpa0=0.915, cpa1=0.998, mpa=0.957, mIoU=0.890, FWIoU=0.995, discore=0.731, BWdiscore=0.999
./jobs/iter_6882.pth 4000 pa = 0.995, cpa0=0.422, cpa1=1.000, mpa=0.711, mIoU=0.706, FWIoU=0.990, discore=0.687, BWdiscore=0.998
./jobs/iter_6882.pth 4100 pa = 0.994, cpa0=0.900, cpa1=0.996, mpa=0.948, mIoU=0.870, FWIoU=0.989, discore=0.700, BWdiscore=0.997
./jobs/iter_6882.pth 4200 pa = 0.998, cpa0=0.728, cpa1=1.000, mpa=0.864, mIoU=0.863, FWIoU=0.995, discore=0.659, BWdiscore=0.999
./jobs/iter_6882.pth 4300 pa = 0.994, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.497, FWIoU=0.988, discore=0.512, BWdiscore=0.997
./jobs/iter_6882.pth 4400 pa = 0.996, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.498, FWIoU=0.992, discore=0.477, BWdiscore=0.998
./jobs/iter_6882.pth 4500 pa = 0.996, cpa0=0.785, cpa1=0.999, mpa=0.892, mIoU=0.859, FWIoU=0.993, discore=0.697, BWdiscore=0.998
./jobs/iter_6882.pth 4600 pa = 0.969, cpa0=0.985, cpa1=0.969, mpa=0.977, mIoU=0.600, FWIoU=0.962, discore=0.749, BWdiscore=0.984
./jobs/iter_6882.pth 4700 pa = 0.949, cpa0=0.447, cpa1=0.954, mpa=0.700, mIoU=0.511, FWIoU=0.941, discore=0.748, BWdiscore=0.974
./jobs/iter_6882.pth 4800 pa = 0.990, cpa0=0.876, cpa1=0.996, mpa=0.936, mIoU=0.895, FWIoU=0.982, discore=0.705, BWdiscore=0.995
./jobs/iter_6882.pth 4900 pa = 0.997, cpa0=0.986, cpa1=0.998, mpa=0.992, mIoU=0.875, FWIoU=0.995, discore=0.711, BWdiscore=0.999
./jobs/iter_6882.pth 5000 pa = 0.970, cpa0=0.392, cpa1=0.973, mpa=0.682, mIoU=0.517, FWIoU=0.965, discore=0.731, BWdiscore=0.985
./jobs/iter_8029.pth
./jobs/iter_8029.pth 0 pa = 0.988, cpa0=0.936, cpa1=0.992, mpa=0.964, mIoU=0.922, FWIoU=0.977, discore=0.798, BWdiscore=0.994
./jobs/iter_8029.pth 100 pa = 0.994, cpa0=0.952, cpa1=0.996, mpa=0.974, mIoU=0.933, FWIoU=0.988, discore=0.822, BWdiscore=0.997
./jobs/iter_8029.pth 200 pa = 0.991, cpa0=0.000, cpa1=1.000, mpa=0.500, mIoU=0.495, FWIoU=0.981, discore=0.484, BWdiscore=0.995
./jobs/iter_8029.pth 300 pa = 0.981, cpa0=0.833, cpa1=0.988, mpa=0.910, mIoU=0.823, FWIoU=0.965, discore=0.722, BWdiscore=0.990
